episode,round,world,investment,repay_prop,investor_gain,trustee_gain,fair_repay_prop,mid_repay_prop,max_repay_prop
1628,6,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
1628,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1628,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1628,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1628,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1629,1,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
1629,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1629,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
1629,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1629,5,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
1629,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
1629,7,coordinated,10.0,0.5,25.0,15.0,0.75,0.5,0.25
1629,8,coordinated,15.0,0.25,16.25,33.75,0.0,0.25,0.75
1629,9,coordinated,10.0,0.5,25.0,15.0,0.5,0.25,0.5
1629,10,coordinated,15.0,0.75,38.75,11.25,0.5,0.75,0.5
1630,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1630,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1630,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
1630,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1630,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1630,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
1630,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
1630,8,coordinated,5.0,0.0,15.0,15.0,0.5,0.25,0.0
1630,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1630,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1631,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1631,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1631,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
1631,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
1631,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
1631,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
1631,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1631,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1631,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1631,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
1632,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1632,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1632,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
1632,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1632,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1632,6,coordinated,5.0,0.75,26.25,3.75,0.75,0.5,1.0
1632,7,coordinated,20.0,0.25,15.0,45.0,0.0,0.75,1.0
1632,8,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1632,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1632,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1633,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1633,2,coordinated,5.0,0.25,18.75,11.25,0.5,0.75,0.25
1633,3,coordinated,10.0,0.0,10.0,30.0,0.0,0.5,0.75
1633,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.25
1633,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1633,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
1633,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
1633,8,coordinated,5.0,0.0,15.0,15.0,0.5,0.25,0.0
1633,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1633,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1634,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1634,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1634,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
1634,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1634,5,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1634,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
1634,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1634,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1634,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1634,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1635,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1635,2,coordinated,10.0,0.5,25.0,15.0,0.25,0.5,0.5
1635,3,coordinated,15.0,0.25,16.25,33.75,1.0,1.0,0.0
1635,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.75,0.0
1635,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
1635,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
1635,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1635,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1635,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1635,10,coordinated,10.0,0.5,25.0,15.0,0.25,0.25,0.25
1636,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1636,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,1.0
1636,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
1636,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
1636,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
1636,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.5,0.0
1636,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1636,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1636,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.5
1636,10,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.25
1637,1,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
1637,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1637,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1637,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1637,5,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
1637,6,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
1637,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1637,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1637,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1637,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1638,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1638,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1638,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
1638,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
1638,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
1638,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.75
1638,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1638,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1638,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1638,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1639,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1639,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1639,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1639,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1639,5,coordinated,10.0,0.5,25.0,15.0,0.25,1.0,0.25
1639,6,coordinated,15.0,0.25,16.25,33.75,1.0,0.0,0.0
1639,7,coordinated,10.0,0.5,25.0,15.0,1.0,0.25,0.5
1639,8,coordinated,15.0,0.25,16.25,33.75,0.0,0.25,0.75
1639,9,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.5
1639,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1640,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1640,2,coordinated,5.0,0.25,18.75,11.25,0.0,0.0,0.25
1640,3,coordinated,10.0,0.5,25.0,15.0,0.25,0.5,0.75
1640,4,coordinated,15.0,0.25,16.25,33.75,0.75,0.0,0.25
1640,5,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
1640,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.75
1640,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1640,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1640,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1640,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1641,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1641,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1641,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
1641,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
1641,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
1641,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
1641,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1641,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1641,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1641,10,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.25
1642,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1642,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.25
1642,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
1642,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1642,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1642,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
1642,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
1642,8,coordinated,5.0,0.0,15.0,15.0,0.5,0.5,0.0
1642,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1642,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1643,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1643,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1643,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
1643,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
1643,5,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.25
1643,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1643,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
1643,8,coordinated,5.0,0.0,15.0,15.0,0.75,0.25,0.0
1643,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1643,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1644,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
1644,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1644,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
1644,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1644,5,coordinated,5.0,0.25,18.75,11.25,0.25,0.25,0.5
1644,6,coordinated,10.0,0.5,25.0,15.0,0.75,1.0,0.75
1644,7,coordinated,15.0,0.25,16.25,33.75,0.75,0.5,0.25
1644,8,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.25
1644,9,coordinated,10.0,0.0,10.0,30.0,0.25,0.5,0.0
1644,10,coordinated,5.0,0.25,18.75,11.25,0.0,1.0,0.0
1645,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1645,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1645,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1645,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
1645,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
1645,6,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
1645,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1645,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1645,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1645,10,coordinated,10.0,0.5,25.0,15.0,0.5,0.25,0.25
1646,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.75,0.0
1646,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1646,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.5
1646,4,coordinated,10.0,0.0,10.0,30.0,0.75,0.25,0.0
1646,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1646,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.75
1646,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
1646,8,coordinated,5.0,0.0,15.0,15.0,0.5,0.25,0.0
1646,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1646,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.0
1647,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1647,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
1647,3,coordinated,10.0,0.0,10.0,30.0,0.25,0.25,0.0
1647,4,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
1647,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1647,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
1647,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
1647,8,coordinated,5.0,0.0,15.0,15.0,0.5,0.25,0.0
1647,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1647,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1648,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1648,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.5
1648,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1648,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1648,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
1648,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
1648,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1648,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1648,9,coordinated,10.0,0.25,17.5,22.5,0.75,0.5,0.0
1648,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.75,0.25
1649,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.0
1649,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1649,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
1649,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1649,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1649,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,1.0
1649,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.5
1649,8,coordinated,5.0,0.0,15.0,15.0,0.5,0.25,0.0
1649,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.25
1649,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1650,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1650,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1650,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
1650,4,coordinated,5.0,0.5,22.5,7.5,0.25,0.25,0.75
1650,5,coordinated,15.0,0.5,27.5,22.5,0.25,1.0,0.5
1650,6,coordinated,15.0,0.5,27.5,22.5,0.25,0.5,0.75
1650,7,coordinated,15.0,0.25,16.25,33.75,0.25,0.0,0.5
1650,8,coordinated,10.0,0.5,25.0,15.0,0.5,0.5,0.25
1650,9,coordinated,15.0,0.0,5.0,45.0,1.0,0.5,0.0
1650,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.0
1651,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1651,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1651,3,coordinated,5.0,0.25,18.75,11.25,0.0,0.0,0.75
1651,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.75
1651,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
1651,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
1651,7,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
1651,8,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.25
1651,9,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.25
1651,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1652,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1652,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
1652,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1652,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
1652,5,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.25
1652,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1652,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1652,8,coordinated,5.0,0.0,15.0,15.0,0.5,0.25,0.0
1652,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1652,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1653,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1653,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.25
1653,3,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
1653,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
1653,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1653,6,coordinated,5.0,0.25,18.75,11.25,0.0,0.5,1.0
1653,7,coordinated,10.0,0.25,17.5,22.5,1.0,0.5,0.0
1653,8,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.25
1653,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.25
1653,10,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
1654,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.25,0.0
1654,2,coordinated,5.0,0.25,18.75,11.25,0.0,0.75,0.25
1654,3,coordinated,10.0,0.75,32.5,7.5,0.5,0.5,1.0
1654,4,coordinated,20.0,0.25,15.0,45.0,0.25,0.0,0.5
1654,5,coordinated,10.0,0.5,25.0,15.0,0.75,0.25,1.0
1654,6,coordinated,15.0,0.25,16.25,33.75,0.0,0.0,0.0
1654,7,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.5
1654,8,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
1654,9,coordinated,10.0,0.25,17.5,22.5,0.25,0.5,0.0
1654,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.25
1655,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1655,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
1655,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1655,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.5,0.0
1655,5,coordinated,10.0,0.5,25.0,15.0,0.25,0.25,0.25
1655,6,coordinated,15.0,0.25,16.25,33.75,0.25,0.0,0.0
1655,7,coordinated,10.0,0.5,25.0,15.0,0.75,0.25,0.5
1655,8,coordinated,15.0,0.25,16.25,33.75,0.0,0.25,0.75
1655,9,coordinated,10.0,0.5,25.0,15.0,0.25,0.25,1.0
1655,10,coordinated,15.0,0.75,38.75,11.25,0.75,0.75,1.0
1656,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
1656,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.5
1656,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
1656,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
1656,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.25
1656,6,coordinated,10.0,0.0,10.0,30.0,1.0,0.25,0.0
1656,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
1656,8,coordinated,5.0,0.25,18.75,11.25,0.5,0.25,0.0
